1788513691.185766315	cycle1	train	325065	10	1907712
1788513691.442069966	cycle1	train	317109	36	2524844
1788513691.442069966	cycle1	train	323223	36	2647100
1788513691.442069966	cycle1	train	325065	10	1907712
1788513691.695430983	cycle1	train	317109	36	2524844
1788513691.695430983	cycle1	train	323223	36	2647100
1788513691.695430983	cycle1	train	325065	10	1907712
1788513691.951846218	cycle1	train	317109	36	2524844
1788513691.951846218	cycle1	train	323223	36	2647100
1788513691.951846218	cycle1	train	325065	10	1907712
1788513692.204507459	cycle1	train	317109	36	2524844
1788513692.204507459	cycle1	train	323223	36	2647100
1788513692.204507459	cycle1	train	325065	10	1907712
1788513692.465987594	cycle1	train	317109	36	2524844
1788513692.465987594	cycle1	train	323223	36	2647100
1788513692.465987594	cycle1	train	325065	10	1907712
1788513692.721102566	cycle1	train	317109	36	2524844
1788513692.721102566	cycle1	train	323223	36	2647100
1788513692.721102566	cycle1	train	325065	10	1907712
1788513692.978139410	cycle1	train	317109	36	2524844
1788513692.978139410	cycle1	train	323223	36	2647100
1788513692.978139410	cycle1	train	325065	10	1907712
1788513693.238310712	cycle1	train	317109	36	2524844
1788513693.238310712	cycle1	train	323223	36	2647100
1788513693.238310712	cycle1	train	325065	10	1907712
1788513693.496385867	cycle1	train	317109	36	2524844
1788513693.496385867	cycle1	train	323223	36	2647100
1788513693.496385867	cycle1	train	325065	10	1907712
1788513693.749269546	cycle1	train	317109	36	2524844
1788513693.749269546	cycle1	train	323223	36	2647100
1788513693.749269546	cycle1	train	325065	10	1907712
1788513694.008752412	cycle1	train	317109	36	2524844
1788513694.008752412	cycle1	train	323223	36	2647100
1788513694.008752412	cycle1	train	325065	10	1907712
1788513694.263397010	cycle1	train	317109	36	2524844
1788513694.263397010	cycle1	train	323223	36	2647100
1788513694.263397010	cycle1	train	325065	10	1907712
1788513694.515796312	cycle1	train	317109	36	2524844
1788513694.515796312	cycle1	train	323223	36	2647100
